0.9146608487	1088
0.9143337980	7115
0.9142779737	89
0.9141465928	8897
0.9138415346	11119
0.9133571429	4567
0.9130781818	2816
0.9130267836	2766
0.9129561240	13229
0.9123985976	2046
0.9123683564	1482
0.9123465243	13402
0.9119063370	4218
0.9117111707	6690
0.9116771118	1026
0.9113426434	9346
0.9107342675	7156
0.9104870726	1175
0.9104551337	3731
0.9102849671	1385
0.9102493985	1137
0.9100076398	827
0.9099102179	2865
0.9098454096	17833
0.9098059002	2132
0.9097967428	3851
0.9097466602	387
0.9095918000	2989
0.9095400828	2177
0.9089708651	3027
0.9089073383	4934
0.9087600916	1567
0.9086750932	3301
0.9086456038	3120
0.9086240465	9312
0.9085350477	2169
0.9084162218	1380
0.9078789871	34514
0.9076498203	12174
0.9075839890	1207
0.9075458465	26119
0.9075086564	1811
0.9074098309	5761
0.9073142738	6838
0.9073114034	4455
0.9071937547	1521
0.9067060171	37588
0.9066856211	791
0.9066074286	6981
0.9062356311	6293
0.9062010309	799
0.9061910947	632
0.9059008524	9221
0.9057491408	9977
0.9056841725	5495
0.9054457889	1785
0.9051482552	6497
0.9050671056	4589
0.9049636505	1430
0.9043984161	3367
0.9042412525	10868
0.9041424519	13737
0.9041300746	694
0.9040990873	7317
0.9038490219	5574
0.9036603379	3427
0.9036054377	9260
0.9035796302	16673
0.9034585727	4910
0.9034448914	17733
0.9032632997	11599
0.9032081726	11591
0.9029704031	727
0.9028496079	962
0.9025470330	660
0.9025315284	2352
0.9022400556	1683
0.9021613486	1060
0.9019791855	1301
0.9019544986	1068
0.9018983224	8190
0.9017944567	3008
0.9014238574	22391
0.9012006206	592
0.9011983497	699
0.9010665894	7640
0.9010474456	1875
0.9009602848	895
0.9009364500	15333
0.9005488859	11623
0.9002993417	7055
0.9002519551	10917
0.9001421529	116
0.8998342907	13699
0.8995936086	2028
0.8995881295	13366
0.8995630570	4038
0.8995266896	4578
0.8995129154	3647
0.8994186813	4778
0.8989743252	17252
0.8987340932	5082
0.8985944854	216
0.8985093667	1691
0.8984875283	3460
0.8983418653	1748
0.8982398634	1814
0.8981195113	1698
0.8980045107	911
0.8976780828	4958
0.8976626779	3206
0.8974615887	2866
0.8974001161	2725
0.8971416530	3082
0.8971167065	12312
0.8970178493	10222
0.8968553844	143
0.8964555228	7796
0.8963549682	2785
0.8962481108	10793
0.8960561967	222
0.8960156146	3802
0.8959789380	2030
0.8959236479	2079
0.8953426290	13137
0.8950214465	4677
0.8948215125	2802
0.8947946957	1960
0.8947928934	1549
0.8947503897	4410
0.8946670236	3080
0.8945648902	729
0.8944537742	2070
0.8941324024	188
0.8939168605	3746
0.8938462380	19739
0.8936892351	6634
0.8936186772	742
0.8935744079	11389
0.8935610958	9697
0.8935565885	34793
0.8935236026	21645
0.8933908583	19066
0.8933606474	5490
0.8933543926	114
0.8932915552	3571
0.8931788334	11941
0.8930475807	30994
0.8930168207	5067
0.8929451534	6741
0.8928629282	8535
0.8928521569	8355
0.8928338621	9363
0.8928142224	5225
0.8927625481	806
0.8927414829	5908
0.8925387489	4866
0.8923614743	20327
0.8919990390	2675
0.8917916393	11038
0.8917265500	111
0.8916526762	7003
0.8915182442	915
0.8911303563	12677
0.8911292072	891
0.8910140598	1123
0.8909985731	2469
0.8906881720	9432
0.8905944854	8232
0.8905522667	11486
0.8905228006	619
0.8902958739	567
0.8899974879	3100
0.8899009342	11007
0.8893712999	4312
0.8893281797	7589
0.8892707913	661
0.8892460050	10542
0.8891606820	13389
0.8891345664	1664
0.8890046884	1169
0.8889762623	4286
0.8888849446	1903
0.8888765369	14710
0.8887676288	6967
0.8887465701	13931
0.8887133562	6137
0.8884681184	20044
0.8883700467	4362
0.8880485279	7451
0.8880359427	4244
0.8880082590	9357
0.8877787897	10684
0.8877221211	2088
0.8876913648	5399
0.8876668922	4978
0.8872957310	15987
0.8872763786	13470
0.8872138386	5230
0.8870305965	118
0.8869735293	28961
0.8862152195	4913
0.8861207717	2492
0.8858477313	4035
0.8857173796	6851
0.8857042633	2001
0.8854502620	11375
0.8854481308	25831
0.8851388232	5640
0.8850821648	15298
0.8850004309	574
0.8848160416	5303
0.8847453338	9239
0.8845589539	3072
0.8845508783	3038
0.8842909798	2337
0.8842417826	4430
0.8842277326	247
0.8840004665	11162
0.8839765523	3590
0.8836281658	2942
0.8836110199	7060
0.8835047259	19871
0.8833927969	9826
0.8833880697	8124
0.8831944385	13464
0.8829907815	377
0.8829549098	193
0.8828700720	11606
0.8828547900	4237
0.8826489072	7546
0.8825458461	852
0.8824893610	7328
0.8824440936	1249
0.8823935670	10114
0.8823440878	13677
0.8822901835	1820
0.8821396192	9418
0.8820746151	11151
0.8818590562	4659
0.8814404323	16507
0.8813312379	3226
0.8812846466	3847
0.8808633829	4865
0.8806846706	1510
0.8806555926	1030
0.8806000340	399
0.8804617018	13516
0.8801532654	30375
0.8801503406	918
0.8801292072	402
0.8801107730	3749
0.8800514504	9323
0.8800325268	5847
0.8800236298	5060
0.8799902843	5038
0.8799358267	4073
0.8798731463	515
0.8798336879	1431
0.8798018035	2138
0.8796780067	5875
0.8796263736	3886
0.8795056349	275
0.8794129703	2853
0.8791964413	2033
0.8791211295	3103
0.8790931224	4388
0.8790905832	1306
0.8790894092	2134
0.8788972715	1179
0.8788966430	5651
0.8788377851	27992
0.8786879380	2225
0.8783701526	20194
0.8783527688	2876
0.8783142738	10899
0.8779712824	2091
0.8779684415	11401
0.8775685936	6105
0.8773904901	411
0.8773500130	3407
0.8773294725	367
0.8772963446	570
0.8772704731	13658
0.8771054713	5751
0.8770725895	18126
0.8770635896	4611
0.8768376704	8895
0.8764067292	1981
0.8761614176	33651
0.8760583735	4061
0.8757794152	1968
0.8754165453	3014
0.8752727119	13650
0.8749193978	1013
0.8748427961	7822
0.8748019999	5351
0.8744485402	1342
0.8743572014	3171
0.8743441030	9872
0.8743232217	9647
0.8742092585	3077
0.8741880062	1279
0.8741878937	1608
0.8739926328	13730
0.8739132921	25627
0.8738124229	18470
0.8738123235	3950
0.8737321903	8342
0.8737292765	13372
0.8736621921	16100
0.8736160844	4281
0.8735778871	6021
0.8735327110	4452
0.8735292469	11879
0.8734378214	8083
0.8733701353	1497
0.8733618364	3322
0.8732918835	2041
0.8731809570	1327
0.8731092029	3181
0.8730543313	5467
0.8730069061	1618
0.8728022468	19388
0.8727757812	6176
0.8725523804	10125
0.8725268750	5859
0.8723145655	206
0.8722883523	11344
0.8722223833	462
0.8719163353	5394
0.8717211603	653
0.8716068888	4965
0.8715313686	3205
0.8714839851	1104
0.8713278122	27019
0.8713121241	5886
0.8713094653	9371
0.8710406823	13488
0.8710118361	17268
0.8709373476	3031
0.8707182095	6041
0.8707074480	5153
0.8705818137	8387
0.8705034957	1256
0.8705019018	36
0.8704963037	14672
0.8704697215	1894
0.8703321558	1270
0.8702142996	4527
0.8700140493	11012
0.8698856533	7497
0.8698704303	11113
0.8697840962	298
0.8697702194	5753
0.8695922338	726
0.8695413433	956
0.8695293021	11774
0.8694730209	19407
0.8694562594	4548
0.8694236352	351
0.8693633482	7126
0.8693060172	1229
0.8692790280	44437
0.8692178963	4473
0.8691406113	5113
0.8691381365	1395
0.8690606093	39578
0.8689191992	6271
0.8688884297	5200
0.8688305561	31097
0.8687624074	403
0.8687618481	15674
0.8683627276	5713
0.8682164473	671
0.8681705080	3949
0.8681438042	1212
0.8680559397	6153
0.8679209657	1688
0.8678402370	8493
0.8674317210	3804
0.8673947847	7852
0.8672121413	766
0.8671640863	13486
0.8670992679	5652
0.8667873218	34
0.8667752904	892
0.8665749035	9358
0.8664962228	4699
0.8664739156	1102
0.8664023487	10092
0.8660125859	1692
0.8659767580	6166
0.8659699753	17742
0.8659253148	12360
0.8659186813	1896
0.8658839430	5458
0.8658571214	18047
0.8658196093	104
0.8656970542	552
0.8653340295	2784
0.8651401278	1986
0.8649648965	3358
0.8649217809	8001
0.8648030852	23777
0.8647903294	473
0.8646643400	10543
0.8646321626	15452
0.8646034325	1096
0.8645124368	929
0.8644829150	1772
0.8641497379	545
0.8640490197	2073
0.8640372078	4150
0.8640001543	5678
0.8639429781	46
0.8637993000	4356
0.8634147147	159
0.8633561520	406
0.8630789633	389
0.8630577030	1690
0.8628292809	771
0.8625277346	6377
0.8624775802	3915
0.8624736063	2838
0.8624326115	11445
0.8623548285	6619
0.8622021259	1929
0.8621374620	1008
0.8621147905	7221
0.8619768430	285
0.8619683636	3550
0.8619506299	13683
0.8619314979	3188
0.8616658785	4426
0.8615796374	6983
0.8615576086	9731
0.8615270261	2133
0.8614923922	538
0.8611640172	15959
0.8609257901	1877
0.8609148619	3233
0.8608079709	22015
0.8607149291	3969
0.8606175199	167
0.8605721625	7785
0.8604048152	2797
0.8604018867	4590
0.8603711550	1672
0.8602788587	635
0.8602633161	5084
0.8600945352	1455
0.8600606661	5243
0.8597973103	25826
0.8597163801	5565
0.8596906291	1963
0.8596539946	4979
0.8595973032	8509
0.8593984559	5026
0.8593971319	5506
0.8591821436	4715
0.8591605877	1353
0.8590459370	2409
0.8588984383	7811
0.8588732677	3929
0.8587957310	9871
0.8584992707	5092
0.8584413409	138
0.8583491211	7540
0.8583224955	1174
0.8582954284	8502
0.8582004647	15649
0.8581750829	1337
0.8581650330	6004
0.8581480144	17478
0.8580492817	18467
0.8580001888	1696
0.8577396654	604
0.8575135199	617
0.8574993281	654
0.8572977429	4397
0.8572083988	17410
0.8571161061	2531
0.8571028180	3648
0.8569803983	2683
0.8569487424	981
0.8569450620	27023
0.8567803203	13331
0.8565336004	518
0.8564993005	10956
0.8562625929	8519
0.8561029934	7870
0.8560911465	13613
0.8559829884	5316
0.8559522498	8943
0.8558490356	220
0.8557198735	362
0.8556648799	11103
0.8556226511	9035
0.8555434580	19340
0.8554213269	2779
0.8552618025	847
0.8552236176	597
0.8550197289	11
0.8549604978	509
0.8548951661	3051
0.8548937552	23742
0.8547162494	1483
0.8545641244	1054
0.8545548588	4575
0.8540464369	7913
0.8538899790	6617
0.8537970189	4815
0.8537126601	1959
0.8536376244	6139
0.8536271303	3071
0.8533788551	15304
0.8531761887	83
0.8531264920	9593
0.8529764482	4154
0.8529166693	540
0.8523079051	265
0.8522618025	1341
0.8519163735	15982
0.8517760374	1346
0.8516690306	6934
0.8511138789	27289
0.8511042820	4794
0.8510814997	3674
0.8509202838	5080
0.8508780133	13062
0.8507663207	4661
0.8506565467	2393
0.8505884341	1848
0.8505141125	3265
0.8504737706	11935
0.8503447192	4310
0.8501544786	1232
0.8501217032	21472
0.8501098093	7297
0.8501019018	4
0.8499727257	11313
0.8499217529	27008
0.8499184407	2006
0.8497600124	4839
0.8496024964	6882
0.8495876015	9637
0.8495445009	782
0.8494861956	2107
0.8494609416	2256
0.8494189256	556
0.8491689023	22587
0.8491542566	4606
0.8491346384	30
0.8491137333	13200
0.8490400521	4479
0.8488547875	13514
0.8488478065	8283
0.8484799023	3692
0.8482987969	3999
0.8482777833	10442
0.8482340912	15
0.8482116447	56491
0.8481753897	71
0.8481320504	254
0.8481138789	11280
0.8481126033	1591
0.8480162272	3096
0.8479575566	3130
0.8477691032	4872
0.8476263736	790
0.8473961724	1769
0.8469134615	207
0.8465475504	4076
0.8464133210	11557
0.8463076960	2209
0.8462866231	7671
0.8461099024	6304
0.8460994355	18320
0.8460847835	10699
0.8460656944	10811
0.8459793418	13063
0.8458115664	5635
0.8457846937	5048
0.8456751585	14301
0.8455900341	5912
0.8452724353	5439
0.8452104514	7000
0.8451230593	3231
0.8451173970	6592
0.8450704167	14922
0.8450563220	11080
0.8450183512	863
0.8449336734	17037
0.8449295223	234
0.8447820038	7751
0.8447200809	627
0.8446153447	4787
0.8445694375	4393
0.8443825672	1093
0.8441746365	43009
0.8441097547	9716
0.8438135419	3052
0.8438129703	1744
0.8437815230	16110
0.8434703289	6605
0.8433421019	5518
0.8432551555	22827
0.8431630291	20685
0.8428617864	34598
0.8428604874	10604
0.8426708817	9214
0.8426606966	1358
0.8425521885	397
0.8424087008	1622
0.8423267565	9519
0.8423025900	8169
0.8422628261	10477
0.8420625863	3461
0.8420352371	4536
0.8419952193	27043
0.8419495057	20560
0.8419254358	49020
0.8417857207	6159
0.8415779502	1302
0.8414984104	8049
0.8414897720	5702
0.8414613098	14021
0.8414305384	823
0.8413870277	2521
0.8413189529	172
0.8412060476	2700
0.8411842341	18881
0.8411693296	16541
0.8411320504	243
0.8411152413	6221
0.8411131182	3871
0.8409844533	23636
0.8409283190	7505
0.8409256527	3413
0.8408962992	17840
0.8408305881	4793
0.8407639404	9479
0.8407373719	1009
0.8406474839	15921
0.8406283469	1339
0.8405545149	702
0.8405530257	4480
0.8404602251	520
0.8403742196	22966
0.8403599964	11482
0.8402904540	6289
0.8401309805	720
0.8397842587	9492
0.8395258242	763
0.8394903733	4343
0.8393323859	17622
0.8389895604	3489
0.8388928293	796
0.8387632374	3793
0.8387204652	21364
0.8386891185	6
0.8386822167	17597
0.8385878113	5515
0.8385675858	4105
0.8384304787	16351
0.8382375951	37793
0.8382375951	26534
0.8381703506	16401
0.8381513249	7104
0.8381286868	602
0.8380484935	4315
0.8378415947	14018
0.8377173749	215
0.8376930498	10152
0.8376781190	11852
0.8376465603	4594
0.8376272965	7133
0.8375293989	5295
0.8375150505	1701
0.8372282354	8363
0.8372124723	2568
0.8371380524	14250
0.8371134712	6645
0.8370341157	2527
0.8369641590	124
0.8368850258	1064
0.8368798950	7483
0.8368798950	16454
0.8368236432	8796
0.8367785542	26117
0.8367381352	1609
0.8366830457	8460
0.8366408215	27177
0.8365075153	12666
0.8363157966	20475
0.8362254596	4375
0.8362006755	12577
0.8361945535	8923
0.8361625534	93
0.8360782413	642
0.8359929700	321
0.8359541938	5848
0.8359169841	7584
0.8358468403	6975
0.8358194429	18544
0.8358137613	127
0.8354922049	5028
0.8354878888	5438
0.8354119544	3771
0.8353902796	9652
0.8353676364	14674
0.8353253626	5024
0.8352894786	19795
0.8352817226	12521
0.8352220166	624
0.8349628514	2514
0.8349498805	37728
0.8347892156	18858
0.8347457651	2481
0.8347118962	12221
0.8346979926	16611
0.8346225663	33113
0.8344245590	32859
0.8344186716	2746
0.8342244895	3823
0.8341743862	5
0.8340916275	6099
0.8340902122	28293
0.8340838369	5951
0.8338795154	23642
0.8338335165	3869
0.8337927939	1562
0.8336803610	16575
0.8336762707	7674
0.8335972019	11436
0.8335762851	190
0.8335750870	15812
0.8333741267	12838
0.8332074398	21810
0.8331997706	2735
0.8329859414	5426
0.8327830454	1259
0.8327810940	5591
0.8327796370	1208
0.8327505158	9509
0.8326245807	3213
0.8325202403	16230
0.8324901900	15115
0.8323845957	17475
0.8323824930	7392
0.8321806475	14019
0.8321635694	15980
0.8321228148	2667
0.8318171839	7889
0.8317596344	670
0.8317336138	5029
0.8316299061	4376
0.8315515588	2357
0.8314373152	4470
0.8314208137	16409
0.8314023101	327
0.8313763558	62
0.8313182355	5149
0.8312993154	25462
0.8312600989	2756
0.8312089897	5918
0.8311583579	30351
0.8311052780	1721
0.8310822105	11243
0.8309717969	1913
0.8309700054	192
0.8309226552	16115
0.8308534065	4030
0.8307780200	1563
0.8307393856	16786
0.8307393856	15269
0.8307393856	12124
0.8307393856	11903
0.8306592505	1314
0.8304635173	26081
0.8302940480	28509
0.8302626761	4938
0.8301838968	17090
0.8301359595	12073
0.8300914080	22419
0.8300361676	6576
0.8300153449	519
0.8299890500	1994
0.8297948078	7074
0.8297903099	10227
0.8297420345	289
0.8297150284	2526
0.8296252805	54
0.8295940084	3428
0.8295940084	28008
0.8295940084	27356
0.8294512171	13316
0.8294325404	1109
0.8293796869	10361
0.8293183855	4324
0.8291077785	11639
0.8291041814	11067
0.8290237681	35101
0.8289598843	6686
0.8289526903	35586
0.8289084064	11261
0.8289055125	4166
0.8288990127	7857
0.8287627908	18082
0.8287484518	25298
0.8286997798	10455
0.8286497940	13915
0.8286349739	4103
0.8286266459	1657
0.8285749729	6514
0.8285439487	4954
0.8284298712	4909
0.8284105451	1080
0.8282846040	131
0.8281156395	3464
0.8280859409	2633
0.8280656719	4119
0.8279527165	23890
0.8278800812	9718
0.8278793967	8805
0.8278048763	6390
0.8278048763	10527
0.8277832345	9166
0.8277035498	10611
0.8276517220	10229
0.8276442387	13308
0.8276442387	16855
0.8276329679	26406
0.8275441799	9556
0.8275189507	786
0.8274452577	3362
0.8273716433	9338
0.8272443390	4422
0.8272305176	3564
0.8271310847	1784
0.8270490053	12127
0.8270481770	26405
0.8270481770	22248
0.8270437103	14602
0.8270363395	2803
0.8270329815	112
0.8270288945	1738
0.8269195996	13686
0.8268287090	25446
0.8268081838	912
0.8267860593	14271
0.8267700026	19952
0.8267039960	27330
0.8267039960	22023
0.8266151916	18127
0.8265631687	20645
0.8264799434	13681
0.8264793913	3116
0.8264203743	11737
0.8263341577	23637
0.8263341577	6322
0.8262510756	9164
0.8262152850	7478
0.8261652527	28517
0.8260838626	4800
0.8260664371	7979
0.8258724805	32138
0.8258724805	20465
0.8258645313	9998
0.8257518403	2075
0.8257186213	8838
0.8257047229	29851
0.8256837503	4034
0.8256657732	11803
0.8256344764	18895
0.8254605007	153
0.8254304418	5420
0.8253790117	4579
0.8253440888	8220
0.8253365438	3774
0.8250632259	25012
0.8249369028	27411
0.8249019350	20191
0.8247154675	2027
0.8246150717	27366
0.8245871586	37635
0.8244380490	3264
0.8244296056	119
0.8243547576	42636
0.8243414432	14265
0.8243332892	19378
0.8243053091	10330
0.8242841607	15995
0.8240927210	9137
0.8240515846	27995
0.8240427138	223
0.8238778546	19734
0.8238103900	4562
0.8237838937	20674
0.8237652333	7363
0.8237489137	8733
0.8236834051	10898
0.8236641964	7365
0.8236554514	395
0.8233930337	4892
0.8233680919	19976
0.8233096665	14039
0.8232329496	2379
0.8232214689	7383
0.8230173087	288
0.8230030777	500
0.8228134009	5203
0.8227842304	49
0.8227138836	6547
0.8226805872	2444
0.8226448238	2166
0.8225604271	15368
0.8223754447	35244
0.8223754447	1914
0.8223646767	14628
0.8222110517	11319
0.8221631608	658
0.8220263058	4627
0.8218320676	177
0.8215918383	40680
0.8214980384	23905
0.8214904613	8538
0.8214397788	8754
0.8212195200	28145
0.8211305275	15059
0.8210778063	15698
0.8210650551	34383
0.8210413547	2307
0.8209402363	1590
0.8209150455	14928
0.8208208707	21177
0.8207769797	7228
0.8207567236	32083
0.8207147473	10965
0.8206599954	12448
0.8205819604	436
0.8205730218	9951
0.8203899549	7357
0.8203478842	11388
0.8203210808	9550
0.8202736164	16602
0.8202733486	9996
0.8202643804	8044
0.8201942106	934
0.8201496391	5610
0.8201429127	15327
0.8201357524	300
0.8201326695	474
0.8200557526	12926
0.8200437081	4989
0.8200189396	4724
0.8198803502	26824
0.8197767690	46419
0.8197767690	18796
0.8197541585	4226
0.8196179653	31998
0.8196000940	16366
0.8195754676	8021
0.8194367896	4059
0.8194224904	9831
0.8191900791	5194
0.8191862293	6400
0.8191677380	20995
0.8191617050	11433
0.8190734156	17048
0.8190661148	4830
0.8190080642	4108
0.8189975529	1847
0.8189312291	292
0.8188918471	698
0.8188624815	10422
0.8188624815	19137
0.8188624815	15360
0.8188554294	3019
0.8187792198	9280
0.8187364765	263
0.8187125838	3346
0.8185837412	253
0.8184520435	3734
0.8184404670	30314
0.8183448992	36025
0.8182952860	24961
0.8180684478	11281
0.8179113911	2331
0.8178877405	34534
0.8176194626	2810
0.8175927032	24203
0.8173302830	1880
0.8172735088	7823
0.8172456999	7806
0.8171536678	8709
0.8171213455	9242
0.8170972390	26184
0.8170446855	3045
0.8170360751	55
0.8168534176	20070
0.8167379594	25451
0.8167278490	8568
0.8166780944	11669
0.8165885131	6183
0.8165514679	15519
0.8165309118	18280
0.8165185763	5919
0.8164172323	23492
0.8163084311	7506
0.8162827008	9678
0.8162827008	9394
0.8161775990	4308
0.8158443910	3538
0.8156855494	585
0.8156011872	28545
0.8155236603	2189
0.8154419387	2519
0.8154359819	13837
0.8152671741	14431
0.8152322975	4369
0.8152008534	7900
0.8151353789	3885
0.8151172324	392
0.8149593617	1128
0.8147492519	4278
0.8147119422	27261
0.8146091472	18263
0.8145943027	17585
0.8145811737	12309
0.8145811217	5658
0.8145732876	12884
0.8145711682	15337
0.8144157355	4533
0.8143702574	3035
0.8142750030	12230
0.8142621207	2173
0.8140231310	741
0.8140173020	72
0.8139825398	13474
0.8139825398	21121
0.8139825398	18850
0.8139825398	11917
0.8138810759	6149
0.8137976258	18325
0.8137023347	13292
0.8136547798	4834
0.8136456059	12250
0.8135616970	7626
0.8135343558	11878
0.8134857723	5451
0.8134720968	25698
0.8132103918	16103
0.8132103918	11423
0.8131940464	13189
0.8131933434	2625
0.8131751674	2586
0.8130406508	21726
0.8130286303	2984
0.8129767807	21484
0.8129722396	26070
0.8129345257	1601
0.8127801980	11027
0.8127087504	14
0.8126595214	3882
0.8126181278	25668
0.8125693091	923
0.8125269977	26491
0.8125269977	16829
0.8125269977	10622
0.8125269977	25910
0.8124603662	2262
0.8124094821	29260
0.8124026333	2564
0.8122832852	4027
0.8122048000	9635
0.8121001133	34448
0.8120672226	14275
0.8120496027	5103
0.8120423418	297
0.8120288494	1181
0.8120074894	368
0.8120054945	1202
0.8116888458	2455
0.8116886587	17611
0.8116185508	1419
0.8115614226	603
0.8114561573	12580
0.8114402386	6593
0.8112561705	3059
0.8112524284	9744
0.8112261037	14398
0.8111661935	3940
0.8111166616	52693
0.8110473008	10781
0.8110262527	4716
0.8109936431	12849
0.8108725221	7131
0.8107629946	26650
0.8106064886	424
0.8105572797	12749
0.8105480416	4810
0.8105388168	52226
0.8104860741	467
0.8104273097	1513
0.8104114009	13202
0.8103731607	1739
0.8103614103	12323
0.8103397453	4078
0.8103390102	28492
0.8101721484	1638
0.8100698730	6663
0.8098905650	9976
0.8097757407	4710
0.8096793486	5613
0.8096027577	11876
0.8095877907	5214
0.8095794843	3667
0.8095732181	443
0.8095687700	920
0.8095322244	5041
0.8092756329	2119
0.8091575446	8058
0.8089336658	10007
0.8089171015	6386
0.8088599944	9857
0.8087498692	9956
0.8087381532	2341
0.8086981915	11188
0.8086712610	18048
0.8086445385	20020
0.8086395235	1391
0.8086344178	16794
0.8086079546	10573
0.8085205531	12305
0.8085197148	3741
0.8084310980	18679
0.8084070987	21718
0.8083289764	7606
0.8081977843	2987
0.8081662627	308
0.8081128671	36739
0.8080791537	29254
0.8080682164	18358
0.8077732363	16315
0.8077457764	16278
0.8076692298	22846
0.8076410646	36191
0.8076297834	2704
0.8076027710	61
0.8075197406	1356
0.8074657232	3757
0.8073246393	26712
0.8071411969	9535
0.8070803800	8259
0.8070550168	10163
0.8069810360	12134
0.8069480407	15833
0.8069251204	723
0.8068633732	4100
0.8067615248	8545
0.8067610518	10829
0.8067042233	9786
0.8066829760	43
0.8066747451	35912
0.8066169347	13814
0.8065352647	12887
0.8063863877	26808
0.8063400355	10521
0.8063391350	5764
0.8062330863	12620
0.8061922641	4852
0.8061835486	1541
0.8061543294	1191
0.8059689896	18360
0.8059093361	26447
0.8056167145	10751
0.8054840884	27006
0.8053741587	7119
0.8052073399	2371
0.8051434841	19940
0.8051061762	6239
0.8050258771	6014
0.8048507577	22555
0.8048235320	2621
0.8047870598	2076
0.8047807640	20550
0.8047623954	3060
0.8046656642	17754
0.8045899761	4086
0.8045341396	571
0.8045307992	162
0.8045292182	10895
0.8044611425	882
0.8043981640	14289
0.8043798741	14528
0.8043079145	23458
0.8042670890	9247
0.8042565314	9981
0.8039327422	10468
0.8037789757	6766
0.8037371366	4505
0.8037293809	10763
0.8036858497	2687
0.8036747451	4366
0.8034098763	7569
0.8033908674	7006
0.8032364115	11129
0.8032206281	18454
0.8031970670	15299
0.8031675897	17285
0.8031603325	7923
0.8029992701	16373
0.8029251931	10286
0.8029046420	27001
0.8028441560	28484
0.8028120367	2934
0.8027701236	12736
0.8026270694	5034
0.8025983612	5220
0.8025956890	14278
0.8024311892	9440
0.8023159152	4046
0.8022987171	24
0.8022843511	3610
0.8022713918	3479
0.8021811556	4179
0.8021791626	4091
0.8021636336	10047
0.8021459381	33076
0.8019270486	795
0.8018855624	4608
0.8018793876	9029
0.8018678860	4219
0.8018344443	7644
0.8017757471	2105
0.8017582902	25055
0.8017187704	3359
0.8016934264	13
0.8015598603	1019
0.8014998219	5684
0.8014493524	19171
0.8014204991	14739
0.8011779558	3152
0.8010924852	2743
0.8010803247	606
0.8009705358	7095
0.8008931106	16402
0.8008724465	1149
0.8008704438	10812
0.8008203037	3981
0.8007852896	15120
0.8007279747	12310
0.8006968175	1639
0.8006800529	16637
